description,price,price_num,year,year_num,kilometers,kilometers_num,location,link
Bmw Serie 3 3.0 335i Sedan M Package At 306cv,US$39.000,39000,2013,2013,79.000 Km,79000,Luján - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-1477678401-bmw-serie-3-30-335i-sedan-m-package-at-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 1.8 318s Sedan,US$12.000,12000,1997,1997,158.000 Km,158000,Luján - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2017618734-bmw-serie-3-18-318s-sedan-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i Sedan Active,US$17.300,17300,2009,2009,86.000 Km,86000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1475688185-bmw-serie-3-20-320i-sedan-active-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i Sedan At,US$21.500,21500,2013,2013,165.000 Km,165000,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1474129881-bmw-serie-3-20-320i-sedan-at-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 330i Sedan Sport 252cv,US$44.900,44900,2019,2019,105.000 Km,105000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2066168320-bmw-serie-3-30-330i-sedan-sport-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 330 Ci Executive Stept,US$16.000,16000,2007,2007,144.000 Km,144000,Mar De Ajo - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-1496649799-bmw-serie-3-30-330-ci-executive-stept-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320d Luxury 184cv,US$22.900,22900,2013,2013,114.000 Km,114000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1493643315-bmw-serie-3-20-320d-luxury-184cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,US$36.500,36500,2016,2016,51.000 Km,51000,Villa María - Córdoba,https://auto.mercadolibre.com.ar/MLA-2055390320-bmw-serie-3-30-330i-sedan-sport-line-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,US$55.900,55900,2019,2019,58.800 Km,58800,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2031256816-bmw-serie-3-30-330i-sedan-sport-line-252cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.5 323i Sedan Active Stept,US$16.900,16900,2008,2008,96.000 Km,96000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2029684688-bmw-serie-3-25-323i-sedan-active-stept-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 318i Sedan Executive 136cv,US$18.500.000,18500000,2012,2012,130.000 Km,130000,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-1474666235-bmw-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i Sedan Executive,US$15.500,15500,2010,2010,126.000 Km,126000,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2086628494-bmw-serie-3-20-320i-sedan-executive-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i Sedan 184cv,US$23.500,23500,2013,2013,66.000 Km,66000,Cañuelas - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2074686130-bmw-serie-3-20-320i-sedan-184cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i Sedan Sportline,US$38.900,38900,2019,2019,84.000 Km,84000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2047979910-bmw-serie-3-20-320i-sedan-sportline-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 335i Sedan M Package At 306cv,US$39.000,39000,2013,2013,92.000 Km,92000,Monte Hermoso - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-1477559835-bmw-serie-3-30-335i-sedan-m-package-at-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 328i Sedán Sport 245cv,US$29.800,29800,2013,2013,68.000 Km,68000,San Fernando - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2016912814-bmw-serie-3-20-328i-sedan-sport-245cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 M340i Xdrive,US$89.900,89900,2023,2023,42.000 Km,42000,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1501477823-bmw-serie-3-30-m340i-xdrive-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 328i Executive At,US$8.250,8250,2000,2000,200.000 Km,200000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2086766932-bmw-serie-3-20-328i-executive-at-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,US$64.000,64000,2022,2022,13.000 Km,13000,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2089137012-bmw-serie-3-30-330i-sedan-sport-line-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i 184 Cv Automático,US$26.000,26000,2014,2014,44.900 Km,44900,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-2101286362-bmw-320i-motor-20-automatico-nafta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 328i Luxury 245cv,US$29.990,29990,2014,2014,130.000 Km,130000,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1498627331-bmw-serie-3-20-328i-luxury-245cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 335i Coupe Sportive At 306cv,US$32.000,32000,2011,2011,135.000 Km,135000,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-1498956609-bmw-serie-3-30-335i-coupe-sportive-at-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,US$33.000,33000,2016,2016,72.000 Km,72000,Godoy Cruz - Mendoza,https://auto.mercadolibre.com.ar/MLA-1489307203-bmw-serie-3-30-330i-sedan-sport-line-252cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i Sedan Sportline,US$49.000,49000,2021,2021,50.000 Km,50000,Mendoza - Mendoza,https://auto.mercadolibre.com.ar/MLA-1476457485-bmw-serie-3-20-320i-sedan-sportline-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 328i Sedán Sport 245cv,US$24.000,24000,2013,2013,190.000 Km,190000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2073689740-bmw-serie-3-20-328i-sedan-sport-245cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 340i,US$109.900,109900,2024,2024,0 Km,0,Del Viso - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1968997924-bmw-m340i-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 325i Cabriolet At,US$49.900,49900,1999,1999,50.000 Km,50000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2065937194-bmw-325i-cabriolet-at-1992-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i Sedan 184cv,US$26.500,26500,2014,2014,80.000 Km,80000,Godoy Cruz - Mendoza,https://auto.mercadolibre.com.ar/MLA-2011445122-bmw-serie-3-20-320i-sedan-184cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 Sport,US$82.500,82500,2025,2025,0 Km,0,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1992906744-nuevo-bmw-330i-2025-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.5 323 Compact Ti,US$12.300,12300,2000,2000,150.000 Km,150000,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2099436106-bmw-serie-3-25-323-compact-mti-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.5 323i Sedan Active,US$13.990,13990,2008,2008,160.000 Km,160000,Godoy Cruz - Mendoza,https://auto.mercadolibre.com.ar/MLA-1480383617-bmw-serie-3-25-323i-sedan-active-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 2.0 320i Sedan Executive,US$30.000,30000,2018,2018,75.219 Km,75219,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2099835058-bmw-serie-3-20-320i-sedan-executive-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,US$50.000,50000,2019,2019,98.000 Km,98000,Mendoza - Mendoza,https://auto.mercadolibre.com.ar/MLA-2045884290-bmw-330i-sedan-sport-line-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 3.0 335i Coupe Sportive 306cv,US$30.900,30900,2011,2011,89.000 Km,89000,Lobos - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2046243382-bmw-serie-3-30-335i-coupe-sportive-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
Bmw Serie 3 M4,US$189.900,189900,2017,2017,6.500 Km,6500,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2022231870-bmw-m4-competition-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=6aa265b5-9eac-4efb-95a7-e1133acc92ec
