description,price,price_num,year,year_num,kilometers,kilometers_num,location,link
Audi Q5 2.0 Advanced My Hybrid,US$80.900,80900,2024,2024,0 Km,0,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1858565408-audi-q5-advanced-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$27.000,27000,2013,2013,83.000 Km,83000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2095785082-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Quattro,US$28.500,28500,2013,2013,63.000 Km,63000,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2078524802-audi-q5-20-tfsi-225cv-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$20.900,20900,2012,2012,98.000 Km,98000,Caseros - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2099352710-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 45 Tfsi Offroad 252cv,US$54.000,54000,2020,2020,54.500 Km,54500,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2076215650-audi-q5-20-45-tfsi-offroad-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi Stronic Quattro Security 252cv,US$17.900,17900,2010,2010,159.000 Km,159000,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-1495964361-audi-q5-2010-impecable-full-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$18.400,18400,2010,2010,145.000 Km,145000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2086763938-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 45 Tfsi Sport 252cv,US$58.500,58500,2020,2020,48.500 Km,48500,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2094863260-audi-q5-20-45-tfsi-sport-252cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 3.2 Fsi 270cv Stronic Quattro,US$21.000,21000,2012,2012,113.000 Km,113000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2085516920-audi-q5-32-fsi-270cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$23.000,23000,2013,2013,114.000 Km,114000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2099786998-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$23.000,23000,2012,2012,97.000 Km,97000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2091518642-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$18.500,18500,2010,2010,145.000 Km,145000,Lomas De Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2085404688-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,US$28.000,28000,2016,2016,142.000 Km,142000,Berazategui - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2093127960-audi-q5-20-tfsi-tiptronic-quattro-225cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Quattro,US$19.000,19000,2013,2013,175.000 Km,175000,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1500239773-audi-q5-20-tfsi-225cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Quattro,US$18.500,18500,2010,2010,120.000 Km,120000,Esteban Echeverría - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1496935849-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Quattro,US$38.500,38500,2016,2016,118.000 Km,118000,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2089134052-audi-q5-20-tfsi-225cv-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Quattro,US$22.300.000,22300000,2012,2012,120.000 Km,120000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-1497950963-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$23.000,23000,2012,2012,180.000 Km,180000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-1498324505-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Quattro,US$20.000,20000,2012,2012,130.000 Km,130000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2085490012-audi-q5-2012-20-tfsi-211cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$24.000,24000,2013,2013,184.000 Km,184000,San Martín - Mendoza,https://auto.mercadolibre.com.ar/MLA-2092887206-audi-q5-20t-s-tronic-quattro-211-cv-2013-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Quattro,US$15.500,15500,2011,2011,213.000 Km,213000,La Calera - Córdoba,https://auto.mercadolibre.com.ar/MLA-2093372248-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$18.500,18500,2012,2012,212.000 Km,212000,Funes - Santa Fe,https://auto.mercadolibre.com.ar/MLA-1500346003-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$22.000.000,22000000,2011,2011,147.000 Km,147000,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-1501840113-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$32.000,32000,2017,2017,159.000 Km,159000,Marcos Juárez - Córdoba,https://auto.mercadolibre.com.ar/MLA-1501553249-audi-q5-20-tfsi-tiptronic-quattro-225cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$23.000,23000,2011,2011,114.500 Km,114500,Salta - Salta,https://auto.mercadolibre.com.ar/MLA-1498051599-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Quattro,US$16.000,16000,2009,2009,220.000 Km,220000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2081598778-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 I 170cv Stronic Quattro,US$26.500,26500,2013,2013,138.000 Km,138000,Santa Clara Del Mar - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-1496173331-audi-q5-20-i-170cv-stronic-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,US$21.500,21500,2013,2013,170.000 Km,170000,General Rodríguez - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-1495911849-audi-q5-20-tfsi-225cv-tiptronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 45 Tfsi Advanced 252cv,US$80.000,80000,2024,2024,15.000 Km,15000,San Rafael - Mendoza,https://auto.mercadolibre.com.ar/MLA-2099205476-audi-q5-20-45-tfsi-advanced-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi Tiptronic Quattro 250cv,US$45.000,45000,2019,2019,75.000 Km,75000,Luján De Cuyo - Mendoza,https://auto.mercadolibre.com.ar/MLA-2085568572-audi-q5-20-tfsi-quattro-250cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,US$49.000.000,49000000,2016,2016,118.000 Km,118000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1497349069-audi-q5-20-tfsi-225cv-tiptronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,US$48.500.000,48500000,2016,2016,110.000 Km,110000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2080490536-audi-q5-20-tfsi-225cv-tiptronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Quattro,US$16.500,16500,2010,2010,182.000 Km,182000,San Martín - Mendoza,https://auto.mercadolibre.com.ar/MLA-1497406601-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Quattro,US$31.000,31000,2016,2016,87.000 Km,87000,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1502191609-audi-q5-20-tfsi-225cv-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$33.000,33000,2017,2017,90.000 Km,90000,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-1497958691-audi-q5-20-tfsi-tiptronic-quattro-225cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,US$32.900,32900,2015,2015,118.000 Km,118000,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-2081632826-audi-q5-20-tfsi-225cv-tiptronic-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$17.000,17000,2009,2009,109.000 Km,109000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2092094300-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=4e2dd24b-86e3-44db-9773-8bb3a9b3bc19
