description,price,price_num,year,year_num,kilometers,kilometers_num,location,link
Bmw Serie 1 1.6 120i M Package 177cv,US$35.000,35000,2017,2017,65.000 Km,65000,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2090781670-bmw-serie-1-2017-16-120i-m-package-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.0 118d Sport 143cv,US$18.500,18500,2012,2012,76.000 Km,76000,Hurlingham - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2089107948-bmw-serie-1-20-118d-sport-143cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sportline 156cv,US$55.900,55900,2025,2025,0 Km,0,Del Viso - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2039860788-bmw-serie-1-15-118i-sportline-156cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sportline 156cv,US$55.900,55900,2025,2025,0 Km,0,Del Viso - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2039820700-bmw-serie-1-15-118i-sportline-156cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i 177cv At,US$30.500,30500,2017,2017,70.000 Km,70000,Rojas - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-1496164205-bmw-120i-at-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Active 136cv,US$24.000,24000,2017,2017,75.000 Km,75000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2021588914-bmw-serie-1-15-118i-active-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i Active 177cv,US$25.000,25000,2016,2016,71.000 Km,71000,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2028479172-bmw-serie-1-2016-16-120i-active-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.0 120i Sport Line 184cv,US$36.000,36000,2019,2019,74.000 Km,74000,Formosa - Formosa,https://auto.mercadolibre.com.ar/MLA-1502348461-bmw-serie-1-20-120i-sport-line-184cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$41.900,41900,2021,2021,37.000 Km,37000,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2018270922-bmw-118i-sportline-2021-unico-dueno-servicios-oficiale-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$32.500,32500,2013,2013,94.000 Km,94000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1493750391-bmw-serie-1-25-135i-coupe-sportive-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 116i Active,US$10.500,10500,2009,2009,145.000 Km,145000,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1477954229-bmw-serie-1-16-116i-active-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.0 Xdrive M135 Performance,US$69.000,69000,2022,2022,15.500 Km,15500,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1498589433-bmw-serie-1-20-xdrive-m135-performance-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$51.000,51000,2024,2024,8.000 Km,8000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2014810156-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.5 125i Coupe Executive,US$29.500,29500,2013,2013,54.100 Km,54100,Resistencia - Chaco,https://auto.mercadolibre.com.ar/MLA-2082704256-bmw-serie-1-25-125i-coupe-executive-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.0 120i At 5pts,US$16.500,16500,2011,2011,67.000 Km,67000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1495073199-bmw-serie-1-120i-at-5-pts-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.0 120i Active 156cv,US$16.500,16500,2011,2011,67.000 Km,67000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1495098545-bmw-serie-1-20-120i-active-156cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$24.500,24500,2017,2017,140.000 Km,140000,Concordia - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-1482585785-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i Sport Line At 177cv,US$30.500,30500,2016,2016,70.000 Km,70000,Mercedes - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2097046628-bmw-serie-1-16-120i-sport-line-at-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Advantage 156cv,US$48.900,48900,2025,2025,0 Km,0,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2073663338-bmw-serie-1-15-118i-advantage-156cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$33.000,33000,2012,2012,60.000 Km,60000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1488395699-bmw-serie-1-25-135i-coupe-sportive-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 116i Active,US$11.000,11000,2009,2009,170.000 Km,170000,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1479563557-bmw-serie-1-16-116i-active-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.0 120i Active 156cv,US$8.000.000,8000000,2010,2010,130.000 Km,130000,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2096549826-bmw-serie-1-20-120i-active-156cv-automatico-ano-2010-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$37.000.000,37000000,2018,2018,62.000 Km,62000,Godoy Cruz - Mendoza,https://auto.mercadolibre.com.ar/MLA-2028394802-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 116i 136cv,US$18.900.000,18900000,2013,2013,180.000 Km,180000,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1497083975-bmw-serie-1-16-116i-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$34.000,34000,2016,2016,59.000 Km,59000,Berazategui - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1499864199-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Active 136cv,US$36.000,36000,2020,2020,62.000 Km,62000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2080034862-bmw-serie-1-15-118i-active-136cv-ano-2020-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.5 125i Coupe Sport,US$21.000,21000,2009,2009,160.000 Km,160000,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2045320640-bmw-serie-1-25-125i-coupe-sport-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$33.000,33000,2013,2013,59.000 Km,59000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2022167126-bmw-serie-1-25-135i-coupe-sportive-306cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 116i 136cv,US$17.000,17000,2012,2012,109.000 Km,109000,Lomas De Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1481061835-bmw-serie-1-2012-16-116i-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
